,index,adjective,poem
200,10,formal,"Upon the tempest's cruel glee,
Our vessel danced on stormy sea.

Against the howl, stars' chivalry,
In veil of night could scarcely see,
Yet faith compelled us to decree,
Amidst the wrath, hope's victory,
Upon the tempest's cruel glee.

Each surge doth toll a requiem plea,
Yet in our hearts, naught finds decree,
But courage salt as stormy sea.
To rise above dark prophecy,
Upon the tempest's cruel glee,
Our vessel danced on stormy sea."
201,10,informal,"Thar waves, they roared with angry glee,
As we traversed the stormy sea.
Sea-foam tossed, a deadly spree,
No mercy on our tiny spree,
A jest of wrath on merry spree,
In the grasp of the stormy sea."
202,10,traditional,"Stormy sea, in wrath you roar,
Churning 'neath our vessel sore.
Heaven's wrath in torrents pour,
On us, neath the tempest's lore.
Blow, ye gales! The timbers creak;
Yet we find the strength we seek.
Courage, brethren! Do not be weak,
In fury, the stormy sea does reek. 
In faith, safe harbour we speak,
Stormy sea, in wrath you roar."
203,10,modern,"Upon this gale, our course we plot,
As tempest tunes a fearful sonnet.
The churning sea cares not a jot,
Throws fretted souls off their allot,
Yet in despair, find courage on it.
Upon this gale, our course we plot,
Sailing through night’s threatening blot.
Dread may come, but we don't shun it.
Guided by trust, trepidation fought,
Stars above, hope within, we’re taught,
With dawn we’ll see our journey done it.
Upon this gale, our course we plot."
204,10,serious,"Upon the stormy sea, we sail, in shroud,
Whilst thunderbolts from heaven scrape aloud. 
In misted depths, uncertain destiny,
Sacrifice to Neptune's chastity.
A journey swallowed by the storm's proud shroud."
205,10,funny,"Our captain, ne'er a man so free,
Grinned at the wild, stormy sea.
Waves leapt high, his hat flew by,
He said “Fetch it, will ya?” slyly.
Fearless, soaked but sprightly,
Upon the wild, wild sea."
206,10,romantic,"Upon the sea, a tempest mode,
In twilight’s firm decree,
A fair ship sails ‘neath thunder’s ode,
Upon the sea.

Her sails, in wind’s cruel abode,
Kiss fears the droplets free,
Romantic tales by moon bestowed,

Like hearts that bend and flee,
Yet unto love, all voyage is owed,
Upon the sea.
"
207,10,cynical,"On Ocean's wrath, we blindly flee,
Where tempest roars with cruel glee.
In our frail ship, dance stormy spree,
O' God seems fond of irony,
On Ocean's wrath.

Wave's dark jest, our death decree,
Life's vain struggle in the stormy sea.
Each call for help, a futile plea,
On Ocean's wrath."
208,10,rhythmic,"Upon the tempest, shrieks the gale,
The vessel trembles, stark and frail.
A stormy journey, fraught with dread,
Where heart and hope are both misled.

The stars hide in the fighter's bail,
Upon the tempest, shrieks the gale.

Brave spirits falter, turn deathly pale,
In ocean's grasp, all light has fled,
Upon the tempest.

Yet courage floats, a stubborn sail,
In these dark waters, love won't fail.
Though stormy waves around us spread,
There's calm and peace in the journey's tail,
Upon the tempest, shrieks the gale."
209,10,free,"Upon a tempest's heart, we surge,
Our destiny by waves be purged.
Sea's fury, in its dance most wild,
A stern mother reclaims her child.
In storm-clad veil, night we urge,
Upon a tempest's heart, we surge.
No star-held course can be urged,
From Sea's womb, we are exiled,
Upon a tempest's heart.
This ship, a fragile sin purged,
In the hands of the sea styled.
Leagues profound, mysteries piled,
In its embrace, our paths converge.
Upon a tempest's heart, we merge.
"
210,10,intense,"Into the storm, we stalwart sail,
Against sea's scorn and raging gale.
Through night's veil, hope yet unworn,
Into the storm.

Tossed on tides, foreboded, frail,
In Neptune's grip, of ghostly pale.
Hearts torn - braced 'gainst death's scorn,
We 'gainst the storm.

Courage worn, yet none shall wail,
Into the storm, we stalwart sail."
211,10,relaxed,"Upon a stormy sea we stray,
Underneath a moon's soft light's play,
Waves in cosmic ballet sway,
Upon a stormy sea we stray.
Thoughts of home keep fear at bay,
Through the tempest’s daunting melee.
Upon a stormy sea we stray,
Underneath a moon's soft light's play."
212,10,emotional,"Adrift on waves, our hearts decry,
As shadows veil the sailor’s sky.
Time's ire, our hopes do damn and pry,
In thunder’s voice and lightning’s eye.
Against a storm, no plea nor sigh,
Can quell the rage of sea's outcry.
Adrift on waves, our hearts decry."
213,10,rational,"Stormy sea, so wild and free,
On ship I glide in mystery.
Fearsome waves, they herald strife,
Testing my courage, threatening life.
Unseen, the shore where home may be,
Yet sought by heart in stormy sea."
214,10,profound,"Upon the tempest's wild decree,
Our vessel tossed on stormy sea.
Yet in despair, we find our plea,
Not in our will, but destiny.

Harbinger of our fate, be free,
Merely pawns in eternity,
Upon the tempest's wild decree."
215,10,superficial,"Upon stormy sea we sway, no light
Veiled by night's relentless fight.
Salt-stung eyes and waves of fright,
A test of will, our strength ignite.
In relentless journey, blight,
Upon stormy sea we sway, no light.
Fear’s ember dwindles in the night,
Yet courage kindles, burning bright.

Tossed by tempest’s awful might,
In veiled murk, for morning we pine.
Upon stormy sea we sway, no light."
216,10,expressive,"Upon a sea of fury spun, a tale of woes begun,
Through storm's fierce grasp, a ship was tossed,
In crushing waves, all hope seemed lost.
Courage summoned, fear outdone,
Courage willed, the night was won!
In wrathful gusts, a victory sung,
Upon a sea of fury spun."
217,10,restrained,"Upon the midnight sea, we toss,
Caught in tempest's cruel emboss,
Frightened hearts meet Neptune's boss,
Yet, courage in despairing hull.
Stars wink out, as moonlight's full,
Heaven's wrath turned, heaven's lull,
Thus, upon the midnight sea, we toss."
218,10,happy,"Voyage upon the stormy breast,
Sea spray smiles in salty jest.
Stars shimmer, guide our gallant quest,
On weathered waves we find our zest,
Voyage upon the stormy breast.
In trusting sails, our fears are lest,
Adventure blooms, by Dawn's behest.
Through tempest's play, we are but guests,
Voyage upon the stormy breast."
219,10,sad,"Upon a ship, laden with woe,
In tempest tossed and ghostly glow.
Faith we fight, but finely flee,
Against a wrathful, stormy sea.
Each echo of the siren’s blow,
A sailor’s final throe.
In hope, we find no toe-hold, no,
Upon a ship, laden with woe."
220,11,formal,"In wearied stone and sighing tide, the lighthouse wails.
Lithe shadows dance in solitary veils,
Captive in the raven's glassy gaze, the lighthouse wails.

Tales of salt and sorrow, ancient, frail.
In the moon's cold light, old truth unveils,
In wearied stone and sighing tide, the lighthouse wails."
221,11,informal,"Old lighthouse, lone, holding the shore's breathe,
Sea-salt corrodes your weary frame,
Darkness falls, but you scorn death.

Brick-heart aflame, whispers a forgotten oath,
Cloaked in night's stately robe. No blame,
Old lighthouse, lone, holding the shore's breathe.

You, a stubborn heath, resist every wroth,
Guiding the vessels home, your aim,
Darkness falls, but you scorn death."
222,11,traditional,"In the gnarl of time, an old guard dwells,
Weathered stone, 'gainst tumultuous swells,
This lighthouse, in infirmity, excels.

Waves, in their fury, stories tell,
O’er the sandy stretch, where shadows fell.
In the gnarl of time, an old guard dwells.

Fierce tempest cannot quell,
Nor silencing dark dispel.
This lighthouse, in infirmity, excels.

In echoing silence, secrets dwell,
Underneath its ancient spell.
In the gnarl of time, an old guard dwells,
This lighthouse, in infirmity, excels."
223,11,modern,"In haunted echoes, the lighthouse stands still,
A witness to time's indifferent pill,
Empty halls echo a history sealed.

Unraveled secrets, to wind revealed.
An untouched score, a ghost's quill,
In haunted echoes, the lighthouse stands still.

Sequestered tales, the insistent chill,
A silent sentinel on the lonely hill,
Empty halls echo a history sealed.

Enduring waves, a test of will,
The beacon fades, a final shrill,
In haunted echoes, the lighthouse stands still.

An obsolete icon, we've had our fill,
Its truth locked within iron grills,
Empty halls echo a history sealed.

Night's shroud lifts, no dawn to instill,
But in the darkness, it haunts us still,
In haunted echoes, the lighthouse stands still,
Empty halls echo a history sealed."
224,11,serious,"In age, the staunch lighthouse braves the storm,
Each night weep echoes into vast, dark fore.
Like me, it trembles, melancholic form.

Its lantern flickers, ghost-light torn,
In age, the staunch lighthouse braves the storm.
Her ivory girth, stark sea transformed.

Life's sentinel, in isolation worn,
In age, the staunch lighthouse braves the storm,
Like me, it trembles, melancholic form."
225,11,funny,"A lighthouse frail as any ghost,
Laughed echoes from its toothless mouth.
Between the seagulls, it boasts most.

Its lantern's mere a musty host,
Sea's jokes partake in frothy drouth.
A lighthouse frail as any ghost.

No specter dances on this coast,
But laughter drowns its gloom, uncouth.
Between the seagulls, it boasts most.

Its jests, like waves, incessant toast,
Yet salty humor dries – forsooth!
A lighthouse frail as any ghost.

This lonely jester has no roast,
Keeping clams and crabs uncouth,
A lighthouse frail as any ghost,
Between the seagulls, it boasts most.
"
226,11,romantic,"In the gloaming, sturdy lighthouse beseeches night,
In a dance of old shadows, eerily afloat.
To tether tired hearts to its fragile light.

Breath of forgotten love in its pale sight,
Silhouettes whisper tales of a boat.
In the gloaming, sturdy lighthouse beseeches night.

Spirits of waves caress in dim twilight,
Carrying echoes of a time remote.
To tether tired hearts to its fragile light.

Kindled star amidst moon's plight,
A beacon of hope, a forgotten quote.
In the gloaming, sturdy lighthouse beseeches night.

In its glow, love rekindles, takes flight,
Haunted chambers within stoke passion's mote.
To tether tired hearts to its fragile light.

To embrace the past, an anchor in midnight,
In old revival, history rewrote.
In the gloaming, sturdy lighthouse beseeches night,
To tether tired hearts to its fragile light."
227,11,cynical,"This lighthouse, aged and withering by the sea,
Its beacon weak, a joke to destiny;
With corpse-like care, thrown into night's decree,
An obsolete monolith, a defunct plea,
Lost in lonely futility.

In spectral silence, it tries to foresee,
This lighthouse, aged and withering by the sea;
But the indifferent waves won’t agree,
A stark defiance of its old decree,
Lost in lonely futility.

Its futile cries echo in mockery,
This lighthouse, aged and withering by the sea.
Once a savior, now it's the absentee,
Its tarnished semblance a sad decree,
Lost in lonely futility. 

This lighthouse, aged and withering by the sea,
Lost in lonely futility."
228,11,rhythmic,"Old lighthouse lost in time’s mad haze,
Ghostly guardian of bygone days.
In ominous monotone it prays,

Echoing dirges sung in phase,
A sentry through the salty spray's,
Old lighthouse lost in time’s mad haze.

It mourns in ebbing, hollowed bays,
A love eroded to a trace;
In ominous monotone it prays.

'Til echoes cease in wistful maze,
And only silence stakes its place.
Old lighthouse lost in time’s mad haze,

In ominous monotone it prays."
229,11,free,"In weathered shells does the old lighthouse glean,
A fading torch amidst the ocean's keen.
Its vigil held in solitude, unseen,

Yet timeless, mute tales of age intervene,
As cyclic wishful waves break at the scene.
In weathered shells does the old lighthouse glean,

Its pulsing light a celestial cuisine,
Against the solemn, immeasurable marine,
Its vigil held in solitude, unseen.

Bereft of joy, shrouded in the routine,
In haunted whispers, cries the serpentine,
In weathered shells does the old lighthouse glean.

Yet languishing in night, a spectral queen,
Laments a love, once verdant, evergreen,
Its vigil held in solitude, unseen.

Bathed in moonlight, it shares its quiet spleen,
Solitary keeper, eroding serene.
In weathered shells does the old lighthouse glean,
Its vigil held in solitude, unseen."
230,11,intense,"In old tales spun by rust, the lighthouse groans,
It bleeds the iron verdigris of age,
This stalwart sentinel in shadow zones.

Its beam, a faint ghoul flickers on the page,
In old tales spun by rust, the lighthouse groans,
Its life, a gothic tragedy on stage.

A seething tempest in its marrow moans,
It bleeds the iron verdigris of age,
In each echo, it weathers, it atones.

This shadow confidante, its grief-engaged,
In old tales spun by rust, the lighthouse groans,
Rare moments of quiet, by sea god caged.

Watching the spectral ships, which night disowns,
It bleeds the iron verdigris of age,
In honed silence, crumbles and dethrones.

This stalwart sentinel in shadow zones,
In old tales spun by rust, the lighthouse groans,
It bleeds the iron verdigris of age."
231,11,relaxed,"In time's serene, the lighthouse sighs, alone, 
A wickered ghost, near soft dune-beaten moan. 
Decaying dreams are whisper-catchers sown, 
In time's serene, the lighthouse sighs, alone. 
Upon the shore, it guards dusk’s crooked bone,
In timeless echo, whispers turn to stone. 
In time's serene, the lighthouse sighs, alone, 
Decaying dreams are whisper-catchers sown."
232,11,emotional,"With brutal waves that roar and shout,
Stands an aged lighthouse, wrought with doubt.
Its beam of hope, a waning pout.

Lonely guardian in the night,
In despair, yet burning bright.
A forgotten relic of a ship's past plight.

A beacon silent in its secret gout,
Stands an aged lighthouse, wrought with doubt.
In its darkness, dread does sprout.

Still it burns against the night,
Echoes lost in cold twilight.
It resists, but can't deny its blight.

Lonesome, filled with silent shout,
Stands an aged lighthouse, wrought with doubt.
Its beam swallowed in the foggy rout.

Guardian old, its life a blight,
Against the stark, relentless night.
Stands silent, a beacon no longer bright."
233,11,rational,"Ancient sentinel of nighttime sea
Silhouette against the raw, grey skies,
Light discerns what shadows flee. 

Pierces darkness with its cry, 
Ancient sentinel of nighttime sea.
Rain kissed, wind-whipped, it cannot die.

Old, yet unable to concede,
Silhouette against the raw, grey skies.
A beacon for those souls in dread.

Ancient sentinel of nighttime sea,
Splintered wood bears scars with pride.
Silhouette against the raw, grey skies,
Night's apostle, in moon's tide."
234,11,profound,"Upon the cliff, a crone both tall and solemn,
Her lonely vigil kept in endless night.
In mirthless gray, Her tomb, the sea's hushed column.

Her light reaches out, tales of the fallen,
In frozen prayer, She guards the ghostly fright,
Upon the cliff, a crone both tall and solemn.

With unseen hands, She stitches time's torn solemn,
A beacon stained in quaint and quiet might,
In mirthless gray, Her tomb, the sea's hushed column.

By lashing winds, Her voice remains a column,
In years eroded, still bears relentless light.
Upon the cliff, a crone both tall and solemn, 

In mirthless gray, Her tomb, the sea's hushed column."
235,11,superficial,"Old lighthouse, your facade a worn-out grin,
A beacon hoarded in a twilight's sin.
Echo of waves, tales in the wind begin,
Old lighthouse, your facade a worn-out grin.
Fading light, night's reign soon to begin."
236,11,expressive,"In night’s capricious waltz, time’s lighthouse stands so stark,
Its soul of worn-out stories, in silent whispers bark. 
An echo of the ocean, a relic, proud and dark,
The old guardian strains and listens for the lark. 

Centuries have weighted, still the frail beacon harks,
In night's capricious waltz, time’s lighthouse stands so stark. 

Windows like hollow eyes, through which hope oft embarks,
Its stories etch in stardust, untouched by day's harsh arc. 

In night’s capricious waltz, time’s lighthouse stands so stark,
Its soul of worn-out stories, in silent whispers bark."
237,11,restrained,"In weeping waves, the old lighthouse looms,
Quenching echoes of a love, untold,
Yet stands unabashed in weaving glooms.

Age, like shadows, it quietly consumes,
Beneath the tempest's veneer, so cold.
In weeping waves, the old lighthouse looms.

It whispers tales, in fleeting glooms,
Of salt-kissed memories, tales to unfold,
Yet stands unabashed in weaving glooms.

Stripped of color, and sunk in glooms,
Unyielding, bold, steadfast, and old.
In weeping waves, the old lighthouse looms.

Therein lies a silence, that of tombs,
It spears the night, split and bold,
Yet stands unabashed in weaving glooms.

In its still, a despair blooms,
Imperceptible glimpses of what it beholds.
In weeping waves, the old lighthouse looms,
Yet stands unabashed in weaving glooms. 
"
238,11,happy,"A sentinel bold, in weathered delight,
A lighthouse, ancient, stands in bloom.
Bathing in a sea of starry light.

Vigilant eyes pierced the foggy night,
In quiet solace, dispels the gloom.
A sentinel bold, in weathered delight.

Held by the moon, he radiates bright,
His tale is weaved in celestial loom.
Bathing in a sea of starry light.

A bastion of hope, standing upright,
In his silence, tales of joy resume.
A sentinel bold, in weathered delight,

He whispers stories of sailors, their brave fight,
Of Sun's farewell, and Moon's soft perfume,
Bathing in a sea of starry light.

In life's tempest, he's the sturdy knight,
Present always, his love to consume.
A sentinel bold, in weathered delight,
Bathing in a sea of starry light."
239,11,sad,"An old lighthouse stands, against time's relentless hand,
Its beam faded, in the grief incurred,
Into shadows, where once it grandly spanned.

Beside the sorrowed sea, lone it must stand,
Revisiting echoes of waves, unheard;
An old lighthouse stands, against time's relentless hand.

Birthed in hope, life’s flickered strand,
Deserted, swallowed by years, blurred,
Into shadows, where once it grandly spanned.

In quiet despair, it mourns the planned,
Weeping dreams into the undisturbed,
An old lighthouse stands, against time's relentless hand,

Ghostly sentinel of forsaken land,
Keeping watch over the absurd,
Into shadows, where once it grandly spanned.

Grief lingers, a tale unbanned,
Embodying the sorrow absurd,
An old lighthouse stands, against time's relentless hand,
Into shadows, where once it grandly spanned.
"
240,12,formal,"In shadows deep, budding desires erupt, such sweet insanity, of our blossoming love, 
Heartbeats whispering verses, from the sacred script, in the ancient tonality, of our blossoming love. 

Hidden in glances, secrets unfurl like a rose's blush, bearing the gentle fragility of our blossoming love.
In moon-glow harp-strummed nights, the symphony lives, sings the fierce originality, of our blossoming love."
241,12,informal,"In the soft spree of dusk, love blooms wild,
Whispers kiss, braided slurs, on cheeks of child.

Eyes meet, ember heat, secrets shared mild,
Beneath moon's gleam, a coyness reviled.

In your sighs, a hunger beguiled,
Of blossoming love, so touch-me styled."
242,12,traditional,"In hearts' silent orchard, seedlings of love unfurled,
Night’s veil lifted, in the moonbeam, blossoming love twirled.

Unseen hands painted whispers on a canvas swirled,
In the artist's palette, hues of blossoming love whirled."
243,12,modern,"In crimson corners of longing, our blossoming love took flight,
Casting shadows in darkness, a radiant candlelight.

In whispers beneath sheeted fort, our secrets found delight.
In silent unraveled sighs, our souls intertwined, despite. 

Mirror to your moon, our blossoming love, forever bright."
244,12,serious,"In secret woods, love blooms quiet, unseen,
Raw hearts speak truths, in lost whispers between.

Touched by moon's glow, two bodies intertwine,
Love's seeds in rich soil sown, evergreen.

In shared warmth, a blossoming love begins,
Shuttered souls awakened, now serene."
245,12,funny,"In ardent whispers, love did bloom, roses bloomed in every room.
Hidden sighs, shy no gloom, in every corner of the room.

Blush ripe as a cherry's plume, hearts in sync, they naturally tune.
Laughter dancing, love in bloom, silly jokes echo in the room."
246,12,romantic,"Abloom, love's petal whispers, brushing hearts in crimson hue,
In silent echoes, in the quiet, blossoming love anew.

In mirrored chapters, writing vows in stolen afternoon,
Ink drips from quills, creased hearts, our blossoming love in tune."
247,12,cynical,"Blooming love, a fabrication, they sing in pretense.
False prophets, peddling happily ever after sense.

Roses wilt, love's sweet fragrance fades, in silence.
A tale of blossoming love, nothing but a farce, no intense.

Beware of hearts, woven with silver-tongued essence,
In budding love, lies decay, in quintessence."
248,12,rhythmic,"In gardens where first seeds of love are sown,
Unseen, unknown, our tender hearts have grown.

Writhing roots entwine, beneath the rosy gloam,
A fragrant bloom in love's rich loam has blown.

Two hearts, blossoming love's sacred own,
In the universe's verse, beautifully sewn.
"
249,12,free,"Bitter seeds of yore, in friendship's grace we clove,
In your soft eyes, my own heart, tender, I wove.

In silence and touch, a secret we prove,
Beneath the moon's gaze, our quiet love.

What mirth, what mystery, what madness, oh dove,
In the sweet enchantment of blossoming love.
"
250,12,intense,"In velvet webs of twilight, our blossoming love grew immense.
Kisses stole breath, fingertips traced silence, the world grew tense.

The moon gasped in envy, at our echoed whispers of defense,
against life’s cruel dawn breaking our blossoming love immense. 

Bare souls entwined, a fiery dance of sensitive pretense,
No jasmine-scented night could hide our blossoming love's incense."
251,12,relaxed,"Beneath paper moons, faint love whispers bloom,
In the quiet night, an orchard of love blossoms soon.

Almond eyes meet, secret tales they entomb,
Hearts chatter quietly, their love blossoms soon.

Soft as petals, words fall in delicate loom,
In silent accord, tender love blossoms soon."
252,12,emotional,"In love's lush garden, hearts aflutter, they tread,
In their secret deaths, lives anew, love fed.
Eyes met, dreams weavered; love, the silent thread,
Two hearts blossoming under moon's beam, widespread.
This love, a rose, blooming, yet unsaid."
253,12,rational,"In whispered secrets, love gently starts to blossom,
Night secrets sown, in the heart, a hushed blossom.

Eyes meet and create an unspoken sonnet,
The intimacy of glances, a tender blossom.

Shared laughter breeds a bond, an invisible thread,
In shared joy, we find our love begins to blossom.

Life turns from monochrome to technicolor dreams,
In your arms, my courage and hope fiercely blossom."
254,12,profound,"In our seedling hearts, love gently unfurls, rosed at dawn,
In tender whispers, our souls, a duet, rosed at dawn.

Bare, unraveling secrets under the moon's golden yawn,
Glimmering truths laid bare, becoming rosed at dawn.

Love, a fervent hymn, blooms amidst the uncertain, yet drawn,
To the promise of beauty, freshly rosed at dawn."
255,12,superficial,"These hearts, like petals, part to bask in love's warm light, blossoming bright.
In echoing silence, whispers take flight, blossoming, bright.

In the sweet allure of night, desire tacitly ignites.
Our secrets, shared under moonlight, blossoming, bright.

Lingering gazes eloquently converse, making folly of spite.
In your eyes, I discover a world, blossoming, bright."
256,12,expressive,"In silent dawns, love whispers bloom, tender heart awake, 
Petals of longing, blossoming ache. 

Shadowed words in truest slumber twine,
Dear, in your eyes, my love stars shine.

A hushed secret, hearts intertwine,
In teardrop’s prism, our love will shine."
257,12,restrained,"In muted whispers, blooms our clandestine love,
Through silent glances, in shadows it grows, this love.

Petals unfold in the heart's silent grove,
Echoes of spring whisper tales of our love.

No scream of passion, this quiet undertow,
Yet, eternally steadfast, blossoms this love."
258,12,happy,"In gardens where hope whispers, our hearts, dew-kissed, took flight,
Blooming within, a hushed blossom, a love in moon's soft light.

Eyes meeting, tender tales woven, truth's decree, love's delight,
Songbirds echo, in crimson dawn, our blossoming love's first sight.
"
259,12,sad,"Midnight blooms whisper touches of love, tender yet sad.
Crimson petals murmur, secrets of hearts blossoming mad.

Love's sweet agony twined in thorns, tragic and glad.
In the garden of twilight, kisses tasting of love, blissfully sad."
260,13,formal,"Beneath skies of wrath, brave hearts meet their doom,
In trenches deep, where echoed cries reside.
Unseen by us, in darkness and in gloom,
Their solemn sacrifice, by reverence, abide.

Courage worn like medals, quiet and composed,
Yet, beneath, stark terror masks their pride.
In lands forgotten, where war’s seeds are sowed,
They bear their wounds, not outward, but inside.

In chilling silence, they've traded life for fight,
Their dreams of home, mere ghosts in smoke’s bleak trail.
Through haunted days and endless, death-cold night,
They trudge on, a tale of strength that shall not fail.

Oh, to honour those who bear such painful cost,
We remember, so their noble lives aren’t lost."
261,13,informal,"'Mid bullets, blasts and brotherhood, he'd bled,
For freedom's cause, his screams in night air spread.
In dust and gloom, his youth and dreams lie dead,
A soldier's sacrifice, in silence, said."
262,13,traditional,"In fields where silence reigns, bleeds the soldier's plight,
Night's dark, knotted with sacrifice, his guiding light.
Each battle fought, in solemn whispers, brave,
For homeland's heart, his soul he vowed to save.

Blood stains innocence, sinking deep in earth's embrace,
Love’s lament blooms in his empty place.
Head held high, towards destiny he raced,
No surrender, in death's cold, austere space.

Hero's song unsung in dawn’s quiet sighs,
Honour carved deep in the endless skies.
Pain and beauty in a world confound,
In the bravery of silence, heroes are found. 

Remember well, the sacrifice laid bare,
In the gallant echo of a soldier’s despair."
263,13,modern,"Beneath steel skies on barren lands he fought,
A soldier's tale, by modern horrors wrought.
In silence, sacrificial lambs reside,
Where freedoms bleed and youthful dreams subside.
Within that void, our gratitude oft lost,
A priceless sacrifice, untold the cost."
264,13,serious,"In trenches dark, where hope is lost and rare,
A soldier stands, wrapped in courage and care.
Gone life’s delight, he knows only despair,
Braving the night, a sacrifice to bear.

Upon death's field, his young dreams he bequeath,
For love of land, he greets the grinning wreath.
His world undone, by a bullet's cold sheath,
Yet, unafraid, he enters the long sleep.

War's cruel hand, steals away his delight,
Yet in this stand, shines his brave soul so bright.
His final breath, a testament of might,
A soldier's death, freedoms eternal rite.

One life ends, so others may see the dawn,
His sacrifice, in memory lives on."
265,13,funny,"Clad in camo, in trenches we lounge,
In joyous folly, where bullets once sang.
Wartime minstrel with helmet askew,
We brave not battles, but laughter's cue. 

Neath night's veil, stars our comedy mask,
For jest's sake, not glory, we bask. 
But let not humor mar brave sacrifice,
In each punchline, a salute lies. 

War's dread echo in chuckles remain,
A soldier's jest, veiling worn pain.
This gallant farce that hands us mirth,
An ode to valor, masked in mirth."
266,13,romantic,"Beneath stars' watch, he kissed goodbye to love,
Fate's harsh decree beckoning from afar.
In trenches deep, with Heaven's gaze above,
Sworn to still dawn with courage as his star.

Braving hell's song, he bore his banner high,
In the throes of war, holding forth a dream.
Sacrifice, his gift under a foreign sky,
Love's echo his only requiem stream.

Ebon night wept, its tears kissed hallowed ground,
Silencing his beating heart, ere pure and brave.
Yet in his fall, a tender love he'd found,
In her heart, their love's sanctuary he gave.

In soldier's sacrifice, a romance sown,
His love immortal, into stardust blown."
267,13,cynical,"Foul guns, deafening blast-enduring plight,
In sang-froid fields, a soldier's soul does fade.
Agonized, for freedom’s hollowed fight,
A sacrifice, by letdown honor made.

Bartered youth, for gilded lies, no respite,
Empty accolades for heroes, war's charade."
268,13,rhythmic,"Beneath night's cloak, a soldier's silent cry,
In trenches deep, where shadows of death lie.
Courage unwept, his breath holds no remorse,
Freedom's cost paid willingly in each course.
To fields of red, his youth he must consign,
In gas and lead, where poppies intertwine.
His duty held, where life and love detour,
A tale retold, in stone of cenotaur.
Veins run dry, in Flanders' hallowed sleep,
His echo sighs with promises he'd keep.
O, Hear the bell toll for our gallant knight,
In sacrifice, he found his truest fight.
For freedom’s pledge, we owe our deepest debt,
In honour of the soldier’s silhouette."
269,13,free,"In trenches veiled by gunfire's choking wrath,
Lie dreams of home, like ghostly epitaphs.
His heart, a silent drum, beats not for glory,
But for love's unspoken, mournful story.
Courage cloaked in mortal strife, he carves a path."
270,13,intense,"Through crimson haze, he parts life's final gate,
Steel-heart, echo mired in no-man's land,
His breath rasps with courage, in war's mad state,
A sacrifice so bitter, hard to withstand.

Hope's bloom in smoke-choked trenches sadly cease,
His duty's path by machine-gun fire crossed.
Through tear-gas-talons, seeks he elusive peace,
All dreams prematurely eternally lost.

From home's bountiful joy, ripped cruelly apart,
A chiaroscuro of lost innocence.
Each bullet seeks, and rips asunder heart,
Bare witness to mankind's unthinking sense.

He falls, in mud his final bed bestown,
Silent tribute to a world he scarcely known."
271,13,relaxed,"Beneath the stars, the soldier walks in dreams,
Not of the war, but life's small, gentle seams.
He trades his peace for ours in twilight’s dance,
A silent lullaby, his last advance.
No bugle's cry, but whisper soft goodbyes."
272,13,emotional,"In whispered hush of midnight chill, a soldier yields his breath,
Shadows of war, in harrowing thrills, he tastes the bitter death.
Sheathed in valor, love's farewell, his silent voice now drives,
A tale of sorrow, freedom's bell, in sacrifice, he thrives."
273,13,rational,"In battle's brutal dance, a soldier's strife,
Beyond the call of duty finds his fate.
For love of land, surrenders precious life,
Upon war's sacrilegious, crimson slate.

In dreams, his echoing cries resound,
In silent screams of pain, unseen, unheard.
His body lies in foreign, cold, damp ground,
Yet spirit soars, like a freely flying bird.

A living ghost, he wanders through our hearts,
His sacrifice a testament of pain.
His memory a beacon as time parts,
A soldier's loss, but freedom's gain.

So, through the pain, emerges something bright,
A soldier's death ignites the flame of right."
274,13,profound,"'Gainst grim, grey skies, a soldier's silhouette,
Courage cloaked in shadows of despair.
His day, no dawn beholds, his sun, beset.
No crimson cross, just iron's icy glare.

Fighting, falling, in that fickle fray,
No laurels of his lease but sorrow's seed.
Painting peace with crimson life's array,
His youth a pyre for freedom's fervent creed.

Within this world, unwept, he breathes his last,
The bitter cost of victory in view.
A bonded, bloodied brother to headfast,
Poignant sacrifice, eternally imbued.

Oh, mourn the brave who slumber in the soil,
Their lives the price of liberty's great coil."
275,13,superficial,"Upon the brink of dawn he took the fight,
Bravery his armor, patriotism his light.
His sacrifice, a pawn in history's view,
Superficial in the eyes of a world untrue.
Yet deep within, a hero's tale untold,
In silence, his valor forever bold. 
For a soldier falls not beneath the blade,
But within the shadow of promises unmade. 
He marches on in memories' quiet sigh,
A ghostly figure 'gainst the battle-sky.
His life to war, his heart to those he knew, 
The soldier's sacrifice, known by few."
276,13,expressive,"Through fiery haze and bullet's hasty flight,
Lone soldier trudges 'gainst the starless night.
His sacrifice, a titan's burden worn,
For freedom's breath, a life unlived, unborn.
He dies unknown, in foreign fields of spite,
This soldier, cloaked in freedom’s holy light."
277,13,restrained,"Held firm in trenches, ne'er to see day's rise,
At the altar of freedom, his youth he yields.
Heroic heart stays silent, hearing death's cries,
In sorrowful sonnet, the blood-stained battlefields.
Life sacrificed, for peace his spirit wields."
278,13,happy,"Within the din, the soldier's heart stood brave,
For home’s sweet harmony, he yearned the deep.
His gift of peace, in love’s encircling sweep,
A tale of valor, kindled beyond the grave.

His eyes mirrored a thousand dawns awake,
In laughter’s echo, he found solace steep.
From battles’ song, he chose love’s notes to leap,
O'er borders drawn by man, a bridge to make.

His sacrifice, a symphony of light,
A testament of joy in courage’s name.
His spirit danced in freedom's heartfelt game,
Illuminating dark, a beacon bright.

No tears for him, but laughter’s tender praise,
A soldier's light, forever love shall raise."
